AccountID,CustomerID,AccountTypeID,AccountStatusID,Balance,OpeningDate,Balance_INR,TxnFrequency_90d,AvgTxnAmount_INR
201372,10001,3,1,20267.12,2018-02-21 00:00:00.000,1702438.08,1,196367.71
200100,10907,2,1,55024.14,2020-08-21 00:00:00.000,4622027.76,0,203749.94
200276,10662,5,1,39276.31,2020-10-17 00:00:00.000,3299210.04,0,221913.36
200624,10468,4,1,77555.16,2019-11-08 00:00:00.000,6514633.44,0,214986.84
200557,10594,5,2,47387.99,2018-06-24 00:00:00.000,3980591.16,0,207156.09
200277,10988,4,1,27720.07,2021-12-19 00:00:00.000,2328485.88,0,192207.96
200399,10749,4,1,42927.31,2021-05-21 00:00:00.000,3605894.04,0,205531.57
201350,10407,4,1,36968.05,2021-09-26 00:00:00.000,3105316.2,0,192723.86
200888,10345,3,1,26378.68,2021-06-16 00:00:00.000,2215809.12,0,216375.18
201618,11048,3,1,66165.44,2021-03-09 00:00:00.000,5557896.96,0,219505.2
200576,10351,5,1,85212.03,2018-11-12 00:00:00.000,7157810.52,0,250439.96
201466,10035,1,1,42938.67,2018-09-19 00:00:00.000,3606848.28,0,241718.46
200993,10600,5,2,96074.22,2018-05-04 00:00:00.000,8070234.48,0,213343.68
201183,10895,4,2,44678.19,2021-07-22 00:00:00.000,3752967.96,0,219364.43
200515,10422,4,1,37362.06,2018-05-24 00:00:00.000,3138413.04,0,218352.6
200138,10735,1,3,35239.9,2019-03-04 00:00:00.000,2960151.6,0,178571.49
200347,10109,3,1,91662.19,2021-12-11 00:00:00.000,7699623.96,0,222780.87
200740,11008,5,1,9264.87,2021-10-18 00:00:00.000,778249.08,0,181350.08
201021,10624,3,1,74503.83,2019-06-04 00:00:00.000,6258321.72,0,236498.17
201305,10295,1,1,88106.67,2019-08-09 00:00:00.000,7400960.28,0,227961.75
201035,10674,1,1,89070.21,2019-01-17 00:00:00.000,7481897.64,0,221984.69
200351,10767,2,1,41928.35,,3521981.4,0,229493.53
201415,10643,2,1,52603.96,,4418732.64,0,196009.96
200782,10672,1,1,82355.35,2021-02-16 00:00:00.000,6917849.4,0,223865.75
200411,10431,1,1,80094.42,2018-12-02 00:00:00.000,6727931.28,0,223121.29
200617,10297,5,1,76928.69,2019-10-24 00:00:00.000,6462009.96,0,215126.69
201244,10457,3,2,36804.14,2020-08-12 00:00:00.000,3091547.76,0,190840.72
200944,10577,5,1,73352.5,2020-10-04 00:00:00.000,6161610.0,0,175752.64
201292,10213,3,1,1187.8,2021-02-10 00:00:00.000,99775.2,0,234633.26
200314,10671,2,1,54976.37,2019-08-23 00:00:00.000,4618015.08,0,189247.57
200668,11092,1,1,74338.61,2018-04-30 00:00:00.000,6244443.24,0,243264.3
200596,10474,2,1,22748.87,2019-04-18 00:00:00.000,1910905.08,0,202300.88
200916,10037,1,1,22876.0,2020-10-11 00:00:00.000,1921584.0,0,198353.54
201569,10574,1,2,91960.89,2021-06-09 00:00:00.000,7724714.76,0,232460.32
200851,10922,4,1,4671.65,2020-06-16 00:00:00.000,392418.6,0,202717.72
200958,10745,5,1,89610.23,2019-02-22 00:00:00.000,7527259.32,0,191074.65
200773,10427,2,1,26968.95,2018-06-12 00:00:00.000,2265391.8,0,206104.94
200643,10876,4,1,74408.88,2018-08-08 00:00:00.000,6250345.92,0,209109.8
200303,10091,2,1,82597.28,2018-04-14 00:00:00.000,6938171.52,0,199983.75
200127,11019,3,1,41229.1,2021-04-05 00:00:00.000,3463244.4,0,187947.36
200693,10009,4,1,95712.27,2019-12-17 00:00:00.000,8039830.68,0,185725.9
200951,10923,5,1,1209.92,2021-11-13 00:00:00.000,101633.28,0,214079.33
200255,10122,5,2,63487.77,2021-03-09 00:00:00.000,5332972.68,0,217864.66
200621,10749,2,2,71951.64,2019-06-12 00:00:00.000,6043937.76,0,184986.81
201469,10395,4,2,96660.29,2020-01-07 00:00:00.000,8119464.36,0,180183.38
201404,10061,4,1,42751.39,2019-09-13 00:00:00.000,3591116.76,0,225153.09
201334,10891,2,1,43174.24,2021-06-24 00:00:00.000,3626636.16,0,190376.72
200360,10135,3,1,80837.01,2020-05-27 00:00:00.000,6790308.84,0,244762.8
200998,10889,3,2,93898.27,2021-06-13 00:00:00.000,7887454.68,0,205487.52
200583,10378,3,1,40081.4,2020-01-14 00:00:00.000,3366837.6,0,252884.85
200398,10253,2,1,3670.72,2019-04-14 00:00:00.000,308340.48,0,216638.08
201577,10128,1,1,90497.44,2019-02-16 00:00:00.000,7601784.96,0,222209.17
201002,10458,3,1,92795.9,2020-09-20 00:00:00.000,7794855.6,0,218403.01
200706,11067,2,1,26539.13,2019-09-28 00:00:00.000,2229286.92,0,215584.88
201281,10427,1,1,40995.04,2019-12-30 00:00:00.000,3443583.36,0,209185.76
200336,10492,2,1,1435.15,2021-10-12 00:00:00.000,120552.6,0,170045.22
201599,11074,3,1,65648.77,2020-12-04 00:00:00.000,5514496.68,0,179991.03
200549,11022,3,1,89949.16,,7555729.44,0,186042.74
200237,10510,4,1,14814.87,2021-04-02 00:00:00.000,1244449.08,0,183066.69
200948,11097,2,1,37254.93,2018-07-30 00:00:00.000,3129414.12,0,215431.96
201077,10930,1,3,63189.32,2019-01-06 00:00:00.000,5307902.88,0,178290.32
201442,10821,2,1,92205.12,2019-12-10 00:00:00.000,7745230.08,0,175158.66
201330,10392,1,2,52862.18,2018-11-07 00:00:00.000,4440423.12,0,205786.43
200112,10075,5,1,37144.25,2020-02-06 00:00:00.000,3120117.0,0,210186.42
200763,10909,5,1,37183.6,2018-02-04 00:00:00.000,3123422.4,0,214660.13
200860,10374,2,1,29529.8,2021-07-23 00:00:00.000,2480503.2,0,218267.62
200263,10940,2,2,71004.92,2020-01-25 00:00:00.000,5964413.28,0,188678.52
201474,10276,4,1,63931.27,2020-03-11 00:00:00.000,5370226.68,0,219931.47
200524,11030,3,1,97575.87,2020-06-28 00:00:00.000,8196373.08,0,234641.4
200509,10151,1,1,98543.78,2021-02-04 00:00:00.000,8277677.52,0,174458.55
200804,10088,4,1,29015.04,2018-04-18 00:00:00.000,2437263.36,0,191929.22
201082,10384,1,1,35976.6,2020-04-18 00:00:00.000,3022034.4,0,189533.31
201374,10258,1,1,25877.62,,2173720.08,0,197854.33
200789,10579,5,1,39031.96,2020-06-20 00:00:00.000,3278684.64,0,173951.94
200470,10227,3,1,38107.46,2018-02-01 00:00:00.000,3201026.64,0,170274.06
201148,10384,2,1,86058.88,2021-05-19 00:00:00.000,7228945.92,0,208569.2
200774,10593,2,1,56210.5,2021-07-15 00:00:00.000,4721682.0,0,217026.25
200484,10730,3,1,949.19,2020-03-08 00:00:00.000,79731.96,0,242814.12
200264,10578,2,1,83217.0,2018-09-03 00:00:00.000,6990228.0,0,219811.85
201382,10788,4,1,13510.69,2018-02-09 00:00:00.000,1134897.96,0,146350.31
200039,10786,2,2,49676.09,2021-07-22 00:00:00.000,4172791.56,0,199443.21
200251,10332,3,2,83517.97,2021-07-03 00:00:00.000,7015509.48,0,199140.68
200474,10747,2,1,68217.62,2018-12-16 00:00:00.000,5730280.08,0,210048.52
200307,10550,4,1,62791.88,2021-03-25 00:00:00.000,5274517.92,0,236496.32
200719,10937,4,1,72074.16,2019-08-10 00:00:00.000,6054229.44,1,215967.05
201117,10925,4,2,72818.53,2019-01-12 00:00:00.000,6116756.52,0,189099.05
201058,10709,4,1,98804.31,2019-12-22 00:00:00.000,8299562.04,0,225253.56
201170,11080,3,1,11265.85,2020-01-03 00:00:00.000,946331.4,0,217786.6
200691,10535,5,1,63310.26,2019-05-05 00:00:00.000,5318061.84,1,173990.79
200529,10616,3,1,7072.39,2019-07-08 00:00:00.000,594080.76,0,222367.13
201558,10139,5,2,67364.79,2019-07-13 00:00:00.000,5658642.36,0,245570.52
200741,10280,4,2,62802.7,2019-07-06 00:00:00.000,5275426.8,0,188324.76
201321,10576,1,1,99616.91,2020-03-07 00:00:00.000,8367820.44,0,214885.84
201127,10226,1,1,67441.98,2021-06-01 00:00:00.000,5665126.32,0,177276.37
200064,10942,2,1,63793.48,2021-08-25 00:00:00.000,5358652.32,0,220468.18
201279,10122,3,3,75180.34,2021-02-28 00:00:00.000,6315148.56,0,227652.88
201508,10404,2,1,31174.55,2018-11-11 00:00:00.000,2618662.2,0,214453.66
200395,10235,5,1,79274.38,2021-11-10 00:00:00.000,6659047.92,1,168146.67
200734,10557,1,1,71914.07,2018-08-15 00:00:00.000,6040781.88,0,148448.5
200485,10567,4,1,47990.96,2018-08-09 00:00:00.000,4031240.64,0,223204.57
201145,10315,3,1,58360.34,2020-04-13 00:00:00.000,4902268.56,0,216525.21
200920,10058,2,1,57474.38,2018-04-06 00:00:00.000,4827847.92,0,235078.8
201327,10524,4,1,66029.82,2019-05-14 00:00:00.000,5546504.88,0,212086.06
201559,10196,2,3,46035.26,2020-05-12 00:00:00.000,3866961.84,0,230950.98
201641,10819,5,1,3441.92,2019-04-12 00:00:00.000,289121.28,1,196149.62
200454,10262,2,1,34042.27,2019-03-26 00:00:00.000,2859550.68,1,212711.03
201603,10275,2,1,91348.58,2021-05-19 00:00:00.000,7673280.72,0,193742.3
201576,11022,1,2,14051.64,2019-01-25 00:00:00.000,1180337.76,0,243009.2
200141,10227,1,3,86449.34,2021-05-17 00:00:00.000,7261744.56,0,204689.61
201533,10321,3,1,74579.15,2018-09-10 00:00:00.000,6264648.6,0,210320.32
200724,10125,4,1,70644.62,2021-03-05 00:00:00.000,5934148.08,0,220502.58
200872,10475,1,1,99622.22,2021-12-28 00:00:00.000,8368266.48,0,191069.46
200918,10618,5,1,26242.64,2020-09-03 00:00:00.000,2204381.76,0,198705.89
200120,10708,3,1,30224.18,2020-03-15 00:00:00.000,2538831.12,0,197049.67
201506,10125,2,1,73456.64,2020-05-26 00:00:00.000,6170357.76,0,247139.76
200927,10502,2,1,47108.34,2019-07-23 00:00:00.000,3957100.56,0,227567.02
200122,10308,1,1,62397.19,2021-06-20 00:00:00.000,5241363.96,0,178194.18
201631,10273,3,1,55836.35,2020-09-23 00:00:00.000,4690253.4,0,190191.14
200287,10935,1,1,23213.22,2021-05-22 00:00:00.000,1949910.48,0,151081.91
200461,10478,5,1,71132.59,2018-04-28 00:00:00.000,5975137.56,0,248644.52
200550,10374,2,2,95845.75,2018-03-29 00:00:00.000,8051043.0,0,233350.38
200126,10500,4,1,83625.42,2022-01-12 00:00:00.000,7024535.28,0,231180.51
200380,10564,2,1,31978.53,2021-06-08 00:00:00.000,2686196.52,0,219329.15
200900,10575,2,1,40320.06,2020-03-19 00:00:00.000,3386885.04,0,185864.75
201491,10369,4,1,17911.11,2021-05-04 00:00:00.000,1504533.24,0,205146.88
200053,11041,4,1,63843.37,2019-01-26 00:00:00.000,5362843.08,0,199148.36
201046,10545,4,1,98109.46,2018-04-15 00:00:00.000,8241194.64,0,190076.64
201414,10865,5,1,50771.1,2021-11-19 00:00:00.000,4264772.4,0,237679.3
200976,10404,3,1,35267.84,2021-05-26 00:00:00.000,2962498.56,0,213428.46
200652,10183,5,1,96036.35,2019-02-27 00:00:00.000,8067053.4,0,226631.8
200887,10993,4,1,28368.98,2019-09-12 00:00:00.000,2382994.32,0,215967.02
200433,10552,3,2,31513.54,2019-05-08 00:00:00.000,2647137.36,0,198970.18
201182,10575,2,2,82184.28,2021-12-09 00:00:00.000,6903479.52,0,236816.5
200285,10374,4,1,41610.67,2021-06-02 00:00:00.000,3495296.28,0,221906.02
201339,10443,5,1,21279.38,2020-11-15 00:00:00.000,1787467.92,0,226566.65
201550,10427,2,1,13621.53,2020-10-01 00:00:00.000,1144208.52,1,201875.92
201648,10209,3,1,76038.59,2021-10-27 00:00:00.000,6387241.56,0,171920.05
200726,10774,3,1,77266.48,2018-03-11 00:00:00.000,6490384.32,0,212954.67
200154,10624,2,1,49097.06,2022-02-02 00:00:00.000,4124153.04,1,204847.73
200999,10045,1,1,45056.58,2018-05-09 00:00:00.000,3784752.72,0,230750.23
200850,10774,2,1,72232.35,2020-06-11 00:00:00.000,6067517.4,0,197037.44
201264,10320,1,1,55623.9,2019-08-09 00:00:00.000,4672407.6,0,226695.59
201433,10797,1,1,4802.83,2018-12-14 00:00:00.000,403437.72,1,207647.72
200708,10359,2,1,79123.63,2019-03-16 00:00:00.000,6646384.92,0,221001.04
200271,10060,3,2,63431.51,2019-10-01 00:00:00.000,5328246.84,0,228794.54
201427,10013,5,2,74732.41,2020-03-04 00:00:00.000,6277522.44,0,216390.41
201617,10297,3,1,19685.71,2019-01-02 00:00:00.000,1653599.64,0,253405.06
201047,11012,5,2,14199.85,2021-09-13 00:00:00.000,1192787.4,1,200355.14
200137,10741,3,1,874.53,2019-07-23 00:00:00.000,73460.52,0,236036.87
200353,10502,2,1,37250.76,2021-05-20 00:00:00.000,3129063.84,0,214897.45
200181,10810,2,1,42789.45,2019-10-05 00:00:00.000,3594313.8,0,188694.84
201075,11065,1,1,89741.99,2018-09-30 00:00:00.000,7538327.16,0,230722.8
200207,10179,4,3,14415.32,2018-01-26 00:00:00.000,1210886.88,0,193728.22
201360,10851,4,2,64325.21,2018-10-18 00:00:00.000,5403317.64,0,220104.33
200310,10006,2,1,59519.68,2019-05-16 00:00:00.000,4999653.12,0,195167.12
200244,10727,2,2,65303.85,2021-08-08 00:00:00.000,5485523.4,0,198643.77
200431,10522,2,1,78927.47,2021-07-09 00:00:00.000,6629907.48,0,232137.36
201540,10177,2,1,2437.13,2019-12-15 00:00:00.000,204718.92,0,164267.37
201155,10687,4,1,69432.77,2019-01-31 00:00:00.000,5832352.68,0,213317.47
200727,11082,5,1,73899.9,2022-02-06 00:00:00.000,6207591.6,0,211119.4
201452,11014,3,2,70794.44,2018-08-22 00:00:00.000,5946732.96,1,226001.65
200871,10706,1,1,20288.89,2021-03-22 00:00:00.000,1704266.76,0,210777.0
200327,10375,3,1,47036.87,2025-11-10 00:00:00.000,3951097.08,0,226088.6
200938,10128,3,1,64981.7,2021-11-03 00:00:00.000,5458462.8,0,185580.33
201211,10454,2,1,31062.72,2020-12-19 00:00:00.000,2609268.48,0,210034.15
200214,10062,4,2,30544.95,2021-01-17 00:00:00.000,2565775.8,0,209973.09
200369,10392,3,1,71637.18,2020-07-21 00:00:00.000,6017523.12,0,188135.5
201010,10972,3,1,98434.87,2018-05-01 00:00:00.000,8268529.08,0,254171.36
201297,11073,2,2,58412.17,2020-03-09 00:00:00.000,4906622.28,1,204486.11
201110,10830,4,1,12736.16,2019-09-22 00:00:00.000,1069837.44,0,236463.22
200932,10468,4,1,22363.22,2021-04-30 00:00:00.000,1878510.48,0,235190.38
200322,11018,1,1,-50.91,2021-05-02 00:00:00.000,-4276.44,0,202757.84
200035,11016,5,2,16124.6,2021-03-06 00:00:00.000,1354466.4,0,223344.36
201337,10637,2,1,11859.85,2018-11-26 00:00:00.000,996227.4,0,199063.17
201093,10584,4,1,81805.95,2018-11-07 00:00:00.000,6871699.8,0,244363.93
200997,10246,5,2,41490.64,2021-05-02 00:00:00.000,3485213.76,0,173153.59
200331,11036,2,2,5931.23,2019-05-30 00:00:00.000,498223.32,0,194317.6
200348,10105,5,1,79534.55,2018-12-31 00:00:00.000,6680902.2,0,250383.77
200875,10667,5,1,42390.84,2018-01-06 00:00:00.000,3560830.56,0,233129.76
200167,10432,1,1,42644.7,2019-11-24 00:00:00.000,3582154.8,0,211489.97
200629,10541,1,2,8878.16,2018-01-18 00:00:00.000,745765.44,0,201193.7
200827,10920,1,1,16073.07,2018-11-19 00:00:00.000,1350137.88,0,211483.38
200941,10278,1,1,72186.47,2021-10-01 00:00:00.000,6063663.48,0,229547.56
200721,10937,3,1,96729.46,2019-01-18 00:00:00.000,8125274.64,0,191155.71
201087,10049,4,1,80075.41,2018-05-03 00:00:00.000,6726334.44,0,253483.11
200405,10020,5,1,28247.36,2019-11-01 00:00:00.000,2372778.24,0,165640.11
201587,10114,4,1,83961.59,2019-02-17 00:00:00.000,7052773.56,0,177562.09
200472,10170,1,1,52547.1,2018-01-30 00:00:00.000,4413956.4,0,212860.6
200300,10551,4,1,63465.82,2018-08-26 00:00:00.000,5331128.88,0,254295.72
201412,10326,1,1,20637.22,2020-03-18 00:00:00.000,1733526.48,0,202418.56
201493,10494,1,1,83113.29,2019-06-15 00:00:00.000,6981516.36,0,225608.46
201552,10753,2,3,16958.0,2018-09-17 00:00:00.000,1424472.0,0,241052.93
201204,10228,5,1,43755.6,2021-11-29 00:00:00.000,3675470.4,1,197737.74
201405,11019,5,1,59719.46,2020-10-24 00:00:00.000,5016434.64,0,199751.39
200404,10229,3,1,32623.75,2021-12-24 00:00:00.000,2740395.0,0,232877.05
200507,11084,4,1,48531.71,2018-04-21 00:00:00.000,4076663.64,0,174409.52
200760,10380,3,1,90268.4,2018-04-11 00:00:00.000,7582545.6,0,232214.9
201424,10242,3,2,3564.27,2018-09-30 00:00:00.000,299398.68,0,212983.62
201470,10280,4,1,24310.93,2021-01-18 00:00:00.000,2042118.12,0,238461.99
200972,10659,3,1,42087.43,2020-07-30 00:00:00.000,3535344.12,0,195717.02
200194,10801,3,2,62664.46,2020-10-15 00:00:00.000,5263814.64,0,223127.87
200569,10780,3,1,74403.05,2018-07-19 00:00:00.000,6249856.2,0,205068.13
200393,10367,1,1,58967.16,2020-09-10 00:00:00.000,4953241.44,0,196586.35
200479,10218,1,1,77984.96,2021-07-05 00:00:00.000,6550736.64,0,179508.56
200898,10343,3,1,68949.57,2021-11-25 00:00:00.000,5791763.88,0,187114.07
201524,10402,4,1,38437.42,2018-02-01 00:00:00.000,3228743.28,0,214990.82
200965,10687,2,2,82735.24,2019-04-07 00:00:00.000,6949760.16,0,214978.3
201228,10401,3,1,89722.89,2020-12-02 00:00:00.000,7536722.76,1,201029.27
200294,10926,2,1,15144.15,2020-09-16 00:00:00.000,1272108.6,0,185567.76
200650,10307,2,1,31474.97,2019-05-22 00:00:00.000,2643897.48,0,214798.04
201584,10977,5,1,75342.53,2020-12-30 00:00:00.000,6328772.52,0,187297.45
200147,10931,3,1,741.98,2018-10-16 00:00:00.000,62326.32,0,244607.28
200928,10158,3,1,24066.31,2018-03-23 00:00:00.000,2021570.04,0,221470.8
200480,10045,4,1,25494.74,2018-10-04 00:00:00.000,2141558.16,0,185573.87
200729,10470,3,2,9390.16,2018-10-21 00:00:00.000,788773.44,0,228943.25
200153,10417,1,1,28280.03,2019-06-17 00:00:00.000,2375522.52,0,241717.3
201099,10461,3,1,82883.84,2021-07-26 00:00:00.000,6962242.56,0,206646.23
201156,10256,2,1,48963.44,2019-11-07 00:00:00.000,4112928.96,0,235975.03
201567,10397,3,1,77319.24,2020-11-24 00:00:00.000,6494816.16,0,196693.36
201055,10745,2,1,89370.68,2021-08-30 00:00:00.000,7507137.12,0,256593.41
201254,10902,1,1,71621.86,2018-09-28 00:00:00.000,6016236.24,0,199432.73
201487,10859,2,1,25199.75,2019-08-25 00:00:00.000,2116779.0,0,241695.8
200739,10338,4,1,-486.68,2021-02-01 00:00:00.000,-40881.12,0,201741.61
201570,10120,1,1,48479.25,2019-10-10 00:00:00.000,4072257.0,0,157640.42
200434,10388,5,2,88098.11,2019-07-15 00:00:00.000,7400241.24,0,213123.09
200450,11097,2,1,57492.35,2019-06-23 00:00:00.000,4829357.4,0,225229.94
200329,10915,2,2,32978.16,2021-07-20 00:00:00.000,2770165.44,0,222570.01
200109,10357,1,2,12135.64,2019-04-12 00:00:00.000,1019393.76,0,189209.52
201490,10834,4,1,11876.49,2022-01-28 00:00:00.000,997625.16,0,242289.44
200771,10551,2,1,76.87,2020-05-22 00:00:00.000,6457.08,1,225942.89
200665,10140,5,1,81912.58,2020-01-04 00:00:00.000,6880656.72,0,248283.84
201336,10161,1,1,84317.45,2021-01-10 00:00:00.000,7082665.8,0,231684.09
201596,10880,4,1,8732.0,2020-07-20 00:00:00.000,733488.0,0,201270.75
200216,10797,4,2,94878.4,,7969785.6,0,193406.77
200151,10400,3,1,59391.36,2019-01-27 00:00:00.000,4988874.24,0,184305.12
200980,10164,2,1,25253.22,2019-07-23 00:00:00.000,2121270.48,0,201997.29
200935,10441,2,2,12037.85,2021-04-28 00:00:00.000,1011179.4,0,236891.03
200838,10734,4,1,35213.38,2021-07-31 00:00:00.000,2957923.92,0,173312.55
200173,10721,1,1,99185.63,2019-02-27 00:00:00.000,8331592.92,0,224103.28
200842,10183,5,1,20944.25,2020-05-08 00:00:00.000,1759317.0,0,220748.23
200272,10323,4,1,75527.77,2019-08-30 00:00:00.000,6344332.68,0,193206.54
200288,10549,4,1,86753.63,2020-03-31 00:00:00.000,7287304.92,0,186374.46
201544,10913,3,1,79658.32,2021-10-22 00:00:00.000,6691298.88,0,219237.4
200594,10599,4,1,12297.81,2019-07-26 00:00:00.000,1033016.04,0,280007.22
201357,10401,4,1,1984.92,2021-08-29 00:00:00.000,166733.28,0,215774.26
200274,10652,1,1,29627.66,2021-04-04 00:00:00.000,2488723.44,0,163388.84
200383,10287,3,1,25970.3,2021-05-14 00:00:00.000,2181505.2,0,209563.64
200567,10578,5,1,239.3,2020-01-28 00:00:00.000,20101.2,0,165428.44
200066,10397,5,1,53407.3,2019-01-19 00:00:00.000,4486213.2,0,257226.72
201037,10758,4,1,91570.87,2021-07-15 00:00:00.000,7691953.08,1,190296.82
201153,10263,1,1,41412.74,2019-06-06 00:00:00.000,3478670.16,0,202698.24
201481,10512,3,1,46114.57,2021-03-01 00:00:00.000,3873623.88,0,190757.63
200325,10087,5,2,31944.6,2019-07-27 00:00:00.000,2683346.4,0,208306.95
200430,10135,4,1,75924.19,2019-12-22 00:00:00.000,6377631.96,0,218001.69
200893,10166,4,1,99828.98,2021-11-12 00:00:00.000,8385634.32,0,190142.18
201150,10199,3,1,45449.22,2021-07-03 00:00:00.000,3817734.48,0,188931.02
201276,10155,4,1,19986.02,2022-01-04 00:00:00.000,1678825.68,0,205614.06
200111,10399,2,1,74191.58,2020-09-06 00:00:00.000,6232092.72,0,183473.66
200121,10748,1,1,2700.75,2019-01-21 00:00:00.000,226863.0,0,180022.47
200340,10301,3,1,87416.66,2021-08-13 00:00:00.000,7342999.44,0,220395.91
201646,10903,2,1,22957.29,2020-03-16 00:00:00.000,1928412.36,0,229728.21
200250,10511,5,1,55353.22,2019-06-05 00:00:00.000,4649670.48,0,190170.31
200784,10459,1,1,48911.97,2019-07-04 00:00:00.000,4108605.48,0,212070.87
200359,10857,3,1,81925.71,2019-07-16 00:00:00.000,6881759.64,0,195555.18
200738,10161,1,1,74018.11,2020-02-17 00:00:00.000,6217521.24,0,234159.88
200005,11007,2,1,26556.74,2018-04-09 00:00:00.000,2230766.16,0,209614.71
200084,10146,4,1,21109.91,2021-12-30 00:00:00.000,1773232.44,0,225367.67
201484,10544,3,1,47917.51,2018-05-08 00:00:00.000,4025070.84,1,226066.38
200863,10141,1,2,8913.48,2025-12-02 00:00:00.000,748732.32,0,170725.19
200136,10565,5,1,14112.32,2018-04-20 00:00:00.000,1185434.88,0,226839.31
200324,10171,4,1,655.62,2020-11-08 00:00:00.000,55072.08,0,209084.12
201546,10299,5,2,71325.69,2021-06-17 00:00:00.000,5991357.96,0,253012.82
200702,10160,2,1,54692.35,2021-05-13 00:00:00.000,4594157.4,0,246432.19
200579,10236,2,1,27043.17,2021-02-28 00:00:00.000,2271626.28,0,228064.07
201425,10764,5,1,71131.37,2018-11-09 00:00:00.000,5975035.08,0,190464.32
201114,10233,1,1,90752.35,2018-02-16 00:00:00.000,7623197.4,0,202297.27
200368,10112,3,1,46986.28,2019-01-26 00:00:00.000,3946847.52,0,249016.45
200853,10934,4,2,29370.79,2020-07-21 00:00:00.000,2467146.36,0,224700.9
200468,10268,5,1,45356.7,2019-03-04 00:00:00.000,3809962.8,0,182328.69
201179,10324,2,1,28302.48,2020-05-15 00:00:00.000,2377408.32,0,239359.17
200185,10159,3,1,19320.57,2021-05-05 00:00:00.000,1622927.88,0,200635.98
201338,10440,4,2,98678.22,2019-02-12 00:00:00.000,8288970.48,0,220919.13
200211,10112,3,1,42805.78,2021-05-08 00:00:00.000,3595685.52,0,176883.99
201647,10125,3,1,51553.2,2021-08-28 00:00:00.000,4330468.8,0,179265.07
200992,10934,3,2,49315.41,2021-04-14 00:00:00.000,4142494.44,0,215936.63
200220,10351,3,1,15927.86,2019-07-17 00:00:00.000,1337940.24,1,206873.24
200188,10174,3,1,9223.05,2021-11-15 00:00:00.000,774736.2,0,226851.58
201133,10741,1,1,11596.94,2021-02-22 00:00:00.000,974142.96,1,198408.93
201018,10887,5,1,77171.54,2026-01-25 00:00:00.000,6482409.36,0,243231.72
201591,10609,4,1,70797.31,2019-10-31 00:00:00.000,5946974.04,0,176355.13
200145,10649,5,2,75086.97,2018-04-19 00:00:00.000,6307305.48,0,243727.15
201086,10150,4,2,77975.55,2020-06-06 00:00:00.000,6549946.2,0,212567.13
200283,10447,1,2,6122.35,2020-04-29 00:00:00.000,514277.4,0,198174.56
201064,10314,4,1,86190.87,2019-09-13 00:00:00.000,7240033.08,0,175725.42
201151,10778,4,1,77732.77,2021-06-29 00:00:00.000,6529552.68,0,169157.74
201478,10072,4,1,82151.38,2018-11-06 00:00:00.000,6900715.92,0,205260.23
201464,10602,1,1,53443.06,2018-04-19 00:00:00.000,4489217.04,0,233926.49
201537,10696,4,1,2850.69,2019-11-19 00:00:00.000,239457.96,0,197434.63
201439,10511,1,2,11351.57,2022-01-17 00:00:00.000,953531.88,0,236511.4
200372,10060,1,1,38668.82,2021-05-23 00:00:00.000,3248180.88,0,200914.63
200116,10349,1,1,44210.0,2021-03-17 00:00:00.000,3713640.0,0,220913.47
201109,10048,1,1,68460.3,2019-08-02 00:00:00.000,5750665.2,0,221134.26
201520,10584,1,1,73280.69,2019-12-04 00:00:00.000,6155577.96,0,180328.59
200099,10724,2,1,40425.89,2018-09-29 00:00:00.000,3395774.76,0,252707.8
200104,10249,3,2,89193.39,2021-12-22 00:00:00.000,7492244.76,0,199816.39
200107,10199,4,1,76759.94,2020-12-15 00:00:00.000,6447834.96,0,210205.29
201076,10587,2,1,56535.81,2018-07-31 00:00:00.000,4749008.04,0,186086.19
200092,10290,4,1,7008.67,2020-01-22 00:00:00.000,588728.28,0,235716.22
200500,10501,2,2,76173.36,2018-02-09 00:00:00.000,6398562.24,0,174414.75
200638,10004,5,1,56149.47,2019-10-29 00:00:00.000,4716555.48,0,219016.97
201161,10963,5,1,60011.22,2018-05-12 00:00:00.000,5040942.48,0,264231.97
200821,10996,4,1,87794.4,2018-08-30 00:00:00.000,7374729.6,0,187326.26
200543,10880,1,1,64538.44,2019-11-15 00:00:00.000,5421228.96,0,181584.29
200564,10395,4,1,96889.63,2021-06-24 00:00:00.000,8138728.92,0,213371.51
200904,10832,4,1,84891.94,2021-12-12 00:00:00.000,7130922.96,0,234493.56
201208,10952,4,1,84009.96,2020-06-29 00:00:00.000,7056836.64,0,244405.7
200081,10033,4,1,92935.51,2020-09-23 00:00:00.000,7806582.84,0,212376.73
200108,10996,3,1,73119.23,2018-09-24 00:00:00.000,6142015.32,0,209795.32
200591,10627,5,1,10365.83,2020-02-13 00:00:00.000,870729.72,0,204047.76
200170,10363,1,1,24429.8,2019-09-05 00:00:00.000,2052103.2,0,184814.78
200781,10986,2,1,68233.55,2021-01-30 00:00:00.000,5731618.2,1,190630.86
201181,10524,2,1,91124.87,2020-01-20 00:00:00.000,7654489.08,0,225159.32
200817,10773,1,1,82549.74,2019-03-19 00:00:00.000,6934178.16,0,245557.97
200963,10286,2,3,77938.53,2020-09-26 00:00:00.000,6546836.52,0,149286.65
201532,10895,4,2,36763.25,2020-02-19 00:00:00.000,3088113.0,0,196416.7
200212,10722,2,2,76939.58,2019-08-02 00:00:00.000,6462924.72,0,190571.37
